name,id,sign,comment
不喝牛奶咋做人,17695624,人生只似风前絮，欢也零星。悲也零星。都作连江点点萍。,申遗！必须得申遗！！！！！[脱单doge][脱单doge][脱单doge]
不要贪心啊,519099526,别上来就你先别急这种低级话术额，多少有点...谁真急了我不说,[热词系列_知识增加]我看的时候只有三万多播放量
眠多ya,22772488,愿世间再无键盘侠、杠精、阴阳人,每次看都想起老六，死的太惨了
小曹亡命天涯,385205373,,匪 任何时候都要剿
三秋刽子,439023143,纵使情深缘浅，到底意难平,惊天疑案[doge]近四千万播放量，三连仅有一百多万，到底是人性的泯灭还是道德的沦丧，阿婆主快出来给解释解释[嗑瓜子][嗑瓜子]
茫茫回归,434526544,,除夕跨年的有么[doge]
道名太一,394300157,铁憨憨,比电影播放量还高[热词系列_好家伙]
诗酒踏雪,23040874,自己过得一般，却又见不得人间疾苦,上海就是浦东，浦东就是上海。
朽木黑哉丶,131074585,未来如此明媚,好家伙，播放量比b站的让子弹飞播放量还高
青灯余花-,434358754,别留退路。,睡前看，醒后看，上头
共辉4233,275343954,,重构化很好，高度契合情节内涵，而不是普通的空洞洞的娱乐。是更凝炼的概括
不妨积极自信,437191628, ,恭喜上榜入站必刷78大视频
永远喜欢白毛疯批,78631585,快乐冲浪。相互尊重。,这个电影真的，三刷都不够
苍穹长恨,25573080,2016-3-9 13:39,拜登：弟兄们，上任霉国！[doge]
拉夫吃粑粑,442238758,,佐天，有个二百多斤的up主，他非要更新鬼畜，我啪就站起来了，很快阿，我说小朋友，你一个视频来换我两个硬币，他笑一下，啪就更新了，因为这时间阿，他大意了阿，我选择白嫖，他说老同志你不讲舞徳，我劝这位up主，好自为之，好好反思，以后不要再犯同样的错误，谢谢朋友们[抱拳]
沐雪丶轻寒,284120603,从此放下离愁，生生世世酒，敬自由,刚开始看还没什么感觉，，，，越听越上瘾[笑哭][笑哭]
风沉阁,108724477,,太惨了，昨天半夜失眠，脑子里不断走几步走几步。。你不是欺负老实人吗
迷失的里,543888769,第一次见面 ，请多多指教！,自从看了电影后，再来看这个。我就笑不出来了[tv_冷漠]
死水冇死,412189331,讨厌极端主义者和把个人上升群体的狗,在B站，我只干三件事，白嫖，白嫖，还tm是白嫖[doge][doge][doge]
我踢球你介意吗,507349423,我们学会了行走，因为有了想去的地方,"站起来，不许跪！
皇上没了，没人值得你们跪！
我也不值你们跪！
我来鹅城只办三件事，
公平，公平，还是XXX公平！
站起来！不准跪！
哎，这就对了。"
一个满配的m416,430936495,"一个真实且卑微的生死up,偶尔让你们白嫖白嫖账号。",我来告诉你，新up主上任之后，得巧立名目，拉拢大佬，常更视频，大佬们投币了，新人才会跟着投，事成之后，大佬的币如数奉还，新人的币，要用三连回馈给大佬
嘤嘤怪吃小孩,22936057,冷知识：光走一年的时间和人走一年的时间是一样的。,希望看完鬼畜后感兴趣的了解一下让子弹飞这部电影的内涵
阿龙龙不是龙龙,35225113,热爱音乐的小伙砸！音乐来传达我的感情,"鬼畜其实也可以算是一种二创了，创意很多，增加设定提高趣味性，源于原作多数远超于原作，趣味性很强
但也有很多基于原内容进行二次创作，有趣的点不减少同时能够更好发挥原作的优点，与原作的优秀脱不了关系，但是能够去合理协调内容和趣味性进行创作真的是种天赋，鬼畜本来也是可以作为一种艺术形式
现在鬼畜有很多人唱衰，觉得传统的鬼畜少了就不抱信心，但是现在依然有很多优质鬼畜，新的素材也并不差，运用的也相当好，鬼畜不会只在于形式，内容也会很好，两者并不冲突，除了感官上的刺激，内容上也可以足够精彩，鬼畜一直没有沉寂，一直在发展
只是作为一个观众的感受，鬼畜只是更丰富了，不是单方面的衰败
up真的好强…期待up更多的作品"
空白没有敗北,495697003,芜湖～,为了看懂这个作品特地去看了一下《让子弹飞》[笑哭]
glasses-cat,146087002,这个人很懒，留下来一堆空白,"为什么让子弹飞这个老电影突然又火了呢
有人说:黄四郎又回来了"
我赞必火,473441601,,让子弹飞这电影在b站播放1700多万，这鬼畜都快1500万了[支持]
一只熊人,21822734,我只是另一个世界的平行世界的自己,播放量马上就要超越原电影了，离谱了
wingsrunner,10715072,,这里我真的想说，疯猴pme真的是一个优秀的编曲者，是真滴棒~~~~~~~
帆布鞋_长街路人,474125082,。,up主，这是我最后一次给你点赞了，陵川一中7月31日才告诉我们8月10日返校补课，家长也在外面报了补习班，现在学生暑期计划受到严重影响，还有一堆暑假作业，造孽啊
桐树楼楼楼楼楼楼,288374925,萌新求带，瑟瑟发抖。,因为这个鬼畜我看了让子弹飞。。。结果迷上了姜文的电影了。。。[笑哭]
祖安文曲星是也,14792603,吾心吾行澄如明镜，所作所为皆是正义,什么叫联合舰队？你翻译一下，问问他，什么叫联合舰队？翻译翻译，什么叫TMD联合舰队？
光明正大的吃,170429677,穷且益坚，不坠青云之志,真他妈有毒，这个视频，刚开始觉得就这？看两遍上瘾
L1XuH3ng,388470819,where is my love?,"up
我喜欢你很久了
尽管我是个男的
从你的第一个初投稿开始
就一直喜欢你
从那时开始
我就一直在关注你的视频
每一期我都会点赞投币
你开心的时候我在评论里和你一起2333
你不开心的时候我在弹幕里为你加油鼓劲
夸你的话我疯狂复读
骂你的人我重拳出击
你和我一起在互联网上走过了这么多的风风雨雨
我想我们应该有一个完美的结局
虽然我知道现在的我有很多的不足
但是我相信
只要我们两个人在一起
未来就会有无限可能
所以up
做我儿子吧
[doge][doge][妙啊][妙啊]"
羧基端,85177149,bug玩家,我是真没想到，你可以不喜欢这个鬼畜，毕竟萝卜青菜，各有所爱，但你故意引战那我就无fuck说了[呲牙][呲牙]
快乐的小须鲸,192474977,,说实话，已经好久没看到这样的弹幕了，我都快忘记当年看这种高技术力且百花齐放的弹幕的感觉了，感慨
汁椰牌树椰,92630471,椰汁真的一般般，椰子肉才好吃。,我们没有忘记他。
威严满满_蕾米莉亚,23649100,咆哮吧，青春,我就只投了一个币，一就是一二就是二
#NAME?,434541924,成分很杂,这个鬼畜人声几乎没变，很棒
又何必痴惘,2993011,人生就像心电图，一帆风顺就死了！！,所以说啊有些人能和你共患难，却不能共富贵。
雷炮奥,65558729,强有力的尖锥刺穿你的胸膛连带着心脏,"高级弹幕，鬼畜区崛起
好久没看见这么热闹的鬼畜区了"
折墨y,500242301,要像荷花一样，出淤泥而不染,刚打算搜索再看一遍，直接第一跳出来，都不用搜了
柯里昂先声,374434711,,"虽然是鬼畜。。。。但至少引起注意了。
好事！！！！！！"
不迂迂迂迂,25598723,、,我发现鬼畜真是一门艺术
smoker木星,74337085,天下第一圣母+理中客就是我,0.0全站第一了嘛？感觉鬼畜区好久没有登顶过全站第一了…
阿巴阿巴说歪比巴卜,407094230,,up主网易云有人改你水印，发视频。建议赶紧维权，！名字叫哭泣之瞳。好多兄弟已经去举报了
逗比的橘子,1770363679,,马上就要超派大星的独白了[打call]
你好你声1,1730619653,,照这速度，再有十几天就能8000万播放量[热词系列_吹爆]
啊哈啊蛤哈啊哈哼,225424087,请输入个性签名,还有人在看呐[脱单doge]
渡鹰,39925631,你在想什么？,这个世界需要理想主义者
星空梦想668,1605821447,,8月4日，今年准备考研了，加油
江辰雨Yoke,551416636,每个人都是创造者，你就是创造自己经历的人。—DB,"每天都
有人系列"
八重宫司大人的狗,526184109,这个人很NB，什么都留下了,如此恐怖，到现在还有300+在看
云韵的娇夫,632506458,独爱云韵,两年7786.5万的播放量[妙啊]
橡皮和咩咩B,1035068252,我是双重人格UP主（是真是假一看便知）,我甚至被视频骗去看了电影
枕山而眠丶,526234203,,啥时候能整上1亿，这可是一天一天重刷出来的
四字班老学渣,19864335,研究方向是量子计算和高性能计算,和现在的世界局势又是何其相似？反法西斯战争还没有结束呢。
鼠鼠喜欢钱钱有错吗,523899159,"如果你搜了我
那你就会知道，这个人是个一无是处连普通人都不如的普通人
简称 普通普通人",七千六百万合影
不潔不潔不潔,6012348,……,每过一段时间回来看一下，三连都自动变二连，点赞自动消失[藏狐]
春田清吾,479360881,为死去的那个世界，献上礼炮！,7623.1w涨得是真的快( ゜- ゜)つロ[doge][妙啊]
啥时候CS等等啊,202421129,,服了手机还会抖
King丶萌主,388638951,,子弹飞到2022年了，它依然还在飞。
路里没有鹿,1650648429,"第一次来B站，有很多不懂的地方
",每天投两币[doge]
欢欢的直肠君,85278569,感谢约战氪金大佬,"早日破[热词系列_仙人指路][热词系列_仙人指路][热词系列_仙人指路][热词系列_仙人指路]
让子弹飞一亿了"
开盒姬official,343916236,没有神的光环，你我生而平凡,任何时候都有上百人在看
幻灭の梦之乡,613523923,,大概是b站第三个破亿
Taiwan_province,394694278,我爱我的祖国,252人正在看就离谱
安宋好,213027488,回首往昔，流彩华光。展望未来，道阻且长。,好家伙播放量都快和原版一较高下了
kousakaGuoguo,17886379,你好谢谢小笼包再见~,省流大师：7次[doge]
Ch_sl,10715735,做一个有素质的。。。[小电视_笑],一直从播放几十万看到现在，感觉还没过去多久，这两年过的太快了
世界穿孔者,1476202379,"我宣布个事，我是黑键的狗！
",现在还有人吗？
莎士皮亚l,67525846,醉后不知天在水，满船清梦压星河,破7000万了
西琳-柳德米拉,493604781,绫华单推人！,7000w了，能冲亿吗？
季白肆玖,661050781,,直到现在还有人复习呢[doge]
啊澠,1583362591,,我投了三个币，他们非说我投了四个[doge]
XOKG_DSB,2013324032,up是个屑,6988.5万了！
LitLitAir,32069686,,今儿走在路上脑子里突然响起“翻译翻译什么叫 tmd惊喜” 特来重温
地惊本经,410989408,bilibili 不知名up主,顺着原神的鬼畜我一路摸摸到了这里，实在没注意到这个神作也是这个up整的
Rick_官方频道,676098769,"很高兴认识你,我是Rick",子弹飞了12年了，直到现在它依然还在飞。
Empathy-dolo,90068514,"你猜猜
",那两百个兄弟别藏了，都出来吧[藏狐]
-CdNi-,444197879,,播放量每天以十几万的上涨，都快赶上原电影了[tv_目瞪口呆]
周美灵是我大姐头,29080508,制作工坊＆资讯类守望视频的单身社畜。欢迎私信@任何守望相关，收藏夹有合集与我的英雄介绍。群702859289 商务合作私信,[热词系列_入站必刷][热词系列_热门通知][热词系列_YYDS][热词系列_献上膝盖]
特洛夏扯弹,167469764,嘤嘤嘤嘤嘤嘤嘤嘤嘤嘤嘤嘤嘤嘤嘤嘤嘤嘤嘤嘤嘤嘤嘤嘤嘤嘤嘤嘤嘤嘤嘤嘤嘤嘤嘤嘤嘤嘤嘤嘤嘤嘤嘤嘤嘤嘤嘤嘤嘤嘤嘤嘤嘤嘤嘤嘤嘤嘤嘤嘤嘤嘤嘤嘤嘤嘤嘤嘤嘤嘤,以前的高级弹幕能提高观看体验，怎么这个看着这么影响观看体验
秋葵摇摆粥,387434672,三个连吧，快饿死了呜呜呜呜呜,他怎么老飞，烦死了，那子弹杀个人吗？[思考]
い愿君多采撷,1799085494,雄关漫道真如铁，而今迈步从头越,我看了两次视频，只投了一次币[滑稽]
李树上花开白也,28007037, 只要有想见的人，就不再是孤身一人。,"国乒来了，东京太平了
马龙来了，金牌就有了
国乒们，上任东京！"
bili_74367369,74367369,,"看完鬼畜突然想去看电影
看完电影回来再看一遍鬼畜感觉突然就不一样了"
十一个公子,430520507,"扶大厦之将倾，挽狂澜于即倒
休道黄金贵，安乐是神仙。
花有重开日，人无再少年","做UP主，得巧立名目，拉拢B站，首页推荐。
他们推荐了，才能让百姓跟着投币。
得币之后，B站的硬币如数奉还，百姓的硬币三七分成。
七成是人家的，能得三成还得看B站的脸色。"
bili_74367369,74367369,,"看完鬼畜突然想去看电影
看完电影回来再看一遍鬼畜感觉突然就不一样了"
