name,id,sign,comment
五道晚邮,473769914,大三在读，动画专业学生，喜欢摇滚乐#  喜欢瞎涂涂画画#,说歌词不好的，其实这个歌歌词还是有点欣赏门槛的。从超现实主义的玛格丽特，达利。到野兽派的马蒂斯，常玉（常玉应该算一个独立的个体)。再回溯更古老的印象派。整首歌其实就是一个白话版的近代西方美术史。对艺术略知一二便能感受到其中奥妙，哪怕不了解也能体会到轻松隽永的氛围。
Hsyyy07,23371531,,不出意外的话，很多人会对这歌没有感觉，这是很正常的，周杰伦的粉丝都是8090后，听他的歌基本都在学生时代，如今大多都成家有孩子忙工作，忙碌中的我们拿出来听一下，很难产生学生时代听晴天，七里香的那种共鸣，其实周杰伦最火的那些年，代表作并不是这一批歌曲，反而随着时间推移，回忆给以前的很多情歌加分了，一路向北花海都逆袭了，其实过去两张专辑的听见下雨的声音和手写的从前等都是佳作，只是现如今青春不在奔三奔四的我们，无法再有学生时代听情歌的那种感觉了，正如晴天那种青春的遗憾，如果这歌在叶惠美那张专辑里，享受回忆加分，评价会完全不一样
ZMI紫米,14829832,小米全家桶成员，不许找雷总举报我！不然哭给你看！,周杰伦哎！12点整的惊喜啊！[热词系列_吹爆]
华硕天选官方UP,471130755,华硕天选品牌代言人天选姬，已入驻华硕天选官方UP啦，说好的关注人家的，不能说话不作数哟~,哎呦~不错哦~还是熟悉的味道~
PlayStation,388742853,Play Has No Limits,周杰伦！！（破音）这6年你欠我的用什么还！！！！！终于可让我等到了！！
Nolomns,243649678,"连手机都不配拥有的家伙
  
认真反思",哥，等了好久，我都高中了！！！[奶茶干杯][奶茶干杯]
我是拳叔,362076,加油更新吧 一个人做视频 没有那么快哈 B站我就这一个号  同名微博求关注,找朗朗联动是不是因为朗朗比自己胖 这样就体现不出来自己胖了
热血超新星,3316084,视频内容啥都更，比较喜欢海贼王的，想更啥就更啥,"六年了，周杰伦终于要出新专辑了，鸽了六年，等新专辑太不容易了，之前杰伦不停在鸽，出新专辑都成了梗
17年说年底，18某场演唱会说明年1月就要出啦，18年被问到1月要出，周杰伦本人说那是个谣传，我谣传我自己，19年某场演唱会说今年就发行，然后继续说再次年底，19年王俊凯都催更，周杰伦:不要太期待，慢慢来，还是19年记者采访，弄了五首了，＋上次两首单曲实际上三首，记者:10月开唱进度来得及吗，周杰伦:来不及来不及，某人问专辑酝酿中吗，周杰伦:正在写当中，别看出去玩，其实不是都是找灵感，某个场合:周杰伦还说过因为太久没出专辑，其实歌迷很期待，我也很期待，并不是我不出专辑，只是目前我都在玩
2021年周杰伦:写歌对我来说很快的事情，只是要不要的问题，BV1Eg411w74P，这视频可以说明一切，好家伙隔着说段子呢[傲娇]，还好鸽子不在鸽，那个男人，终于在今天新专辑主打首播，8日数字版预购（qq音乐）实际上明天7日晚上12点就可以买了，15日新专辑最伟大的作品，8日数字版预购我一定准时准点的买，实体版不考虑了，没有cd机子去听，数字版听着也方便，以后买实体版收藏吧[打call][打call][打call]，可太好了"
黄卢生,607584800,,"周杰伦【最伟大的作品】 

曲: 周杰伦 

词: 黄俊郎/谢迪 

导演: 周杰伦 
#周杰伦 #jaychou #paris #最伟大的作品哥穿着复古西装  拿着手杖  弹着魔法乐章
漫步走在  莎玛丽丹  被岁月  翻新的时光
望不到边界的帝国　用音符筑成的王座
我用琴键穿梭　1920错过的不朽

啊　偏执是那马格利特　被我变出的苹果
超现实的是我　还是他原本想画的小丑
不是烟斗的烟斗   脸上的鸽子没有飞走
请你记得　他是个画家　不是　什么调酒

达利翘胡是谁给他的思索　弯了汤匙借你灵感不用还我
融化的是墙上时钟还是乳酪　龙虾电话那头你都不回我

浪荡是世俗画作里最自由不拘的水墨
花都优雅的双腿是这宇宙笔下的一抹
飘洋过海的乡愁种在一无所有的温柔
寂寞的枝头才能长出　常玉要的花朵

小船静静往返　马谛斯的海岸
星空下的夜晚　交给梵谷点燃
梦美的太短暂　孟克桥上呐喊
这世上的热闹　出自孤单

花园流淌的阳光　空气摇晃着花香
我请莫内帮个忙　能不能来张自画像
大师眺望着远方　研究色彩的形状
突然回头要我说说我对我自己的印象

世代的狂　音乐的王　万物臣服在我乐章
路还在闯　我还在创　指尖的旋律在渴望
世代的狂　音乐的王　我想我不需要画框
它框不住　琴键的速度　我的音符　全部是未来艺术

日出在印象的港口来回　光线唤醒了睡着的花叶
草地正为一场小雨欢悦　我们彼此深爱这个世界
停在康桥上的那只蝴蝶　飞往午夜河畔的翡冷翠
遗憾被偶然藏在了诗页　是微笑都透不进的世界

巴黎的鳞爪　感伤的文法　要用音乐翻阅
晚风的灯下　旅人的花茶　我换成了咖啡
之后他就　爱上了苦涩这个复杂词汇
因为这才是挥手　向云彩道别的滋味

小船静静往返　马谛斯的海岸
星空下的夜晚　交给梵谷点燃
梦美的太短暂　孟克桥上呐喊
这世上的热闹　出自孤单"
迟瑜,12171313,,"《不朽》米兰昆德拉
《记忆的永恒》萨尔瓦多·达利
《戴黑帽的男人》勒内·弗朗索瓦·吉兰·马格里特
《盆中牡丹》《孤独的象》常玉
《星空》《呐喊》梵高
《拉姆拉德海景》亨利·马蒂斯
《自画像》《花园系列》莫奈
《红黄蓝的构成》彼埃·蒙德里安
《再别康桥》徐志摩
《桥上少女》爱德华·孟克

《最伟大的作品》周杰伦"
凉风Kaze,14110780,"喜欢请关注~不喜欢的话我再想想办法~
微博：@凉风Kaze 
阅片无数系列每周三晚22点更新！！
商务联系方式：微信加ZIJUNJUN01",[脱单doge]啊啊啊啊 啊啊！杰伦！
平安小财娘,643873396,我看你长得像一个人，像我粉丝 ( ゜- ゜)つロ,周杰伦！你是！我！的！神！[热词表情_哎呦不错哦]
北京明映传媒,392955643,"每周六晚7点30公开课直播。
关注“明映公社”微信公众号，获取更多传媒知识。
招生：全广东省、海南省、辽宁省庄河市。","周杰伦新歌歌词致敬艺术家和作品：
超现实主义画家玛格丽特《人类之子》《吃苹果的玛格丽特》
超现实主义画家达利《记忆的永恒》《龙虾电话》
巴黎画派的东方明珠常玉《聚瑞盈香》《曲腿裸女》
后印象派画家梵高《星夜》
印象派先驱莫奈《日出印象》《睡莲》
现代表现主义先驱蒙克《呐喊》
野兽派先驱马蒂斯《拉姆拉德海景》
新月派诗人徐志摩《再别康桥》《巴黎的鳞爪》"
励志当b站up主好难,247019986,,牛逼
litterzy,43855,微博@litterzy  DahliaArtery乐队吉他手  合作联系litterzy@gmail.com,[洛天依_干饭]
王师傅和小毛毛,452606628,每周三周六中午11点更新！  微博：@王师傅爱你哟 @企鹅的小毛毛   直播间：斗鱼10029  油管：王师傅和小毛毛,永远的神！！！！！！！！！！！！！！！！！！！！
和平精英,434786180,大吉大利，今晚……不，官方不能吃！,他还是那么喜欢魔术[doge]
华东政法大学,698318520,发布学校权威资讯，沟通师生、校友，传递华政声音,啊啊啊啊周杰伦 周杰伦！！.jpg[打call]
胡言乱语de哑巴,405839942,,"他甚至为了变魔术给我们看出了一首新歌[脱单doge]
他真的，我哭死[大哭]"
古茗茶饮,620069664,古茗今天粉丝破50000了吗？,我的天呐[大哭][大哭][大哭][大哭][大哭][大哭][大哭][大哭][大哭][大哭][大哭][大哭][大哭][大哭][大哭][大哭]
X落叶满长安,486880374,"实迷途其未远，觉今是而昨非。
",他mv是不是开瘦脸特效了[doge][doge]
四-处-观-察,443925928,Пролетарии по всему миру объединяются,芜湖，过年
泡芙喵-PuFF,1526101,"要做个自由且真诚的人｜舞蹈区｜生活区｜戏曲票友｜家有两猫（翠花｜富贵）聊天群1139415110（二群）商业合作v:
puff789000
",好听！！！！
长安不见洛阳,13897856,,第一个歌词“哥”出来的时候就绷不住了，文山会不会气死
Vna阿,209450216,,他是为数不多的广度热度与高度并存的歌手。他是从衰落的唱片丛林漫步而来的荆棘鸟。他是娱乐时代的守望者与攀登者。 有多少人想要超越他，又有多少人在模仿他，还有多少人在膜拜他，21年屹立音乐顶端，他是个神话，很多歌者无法企及，无法模仿的强者，他有自己做音乐的态度，他是周杰伦！
中国海洋大学,231961534,Hey，这里是小海，欢迎关注，欢迎来撩XD,[打call][打call]最伟大的作品！太好听啦！[给心心]
真-九幽碧落,34848350,常回家看看，回家看看～～,"关于这首歌MV中的一些隐喻：
1、开场10~12秒：杰伦外套后面的英文：Samaritan，撒玛利亚人,伟大的好人
2、关于副标题中的：化身时空旅人与艺术家们相遇，至于是哪些艺术家们，在4分17秒~20秒，杰伦在小本子上有写，分别是：
第一位：应该是杰伦以前说过的一位魔术师偶像，具体是谁忘记了
第二位：疑似 达利（Dali）－西班牙超现实主义画家
第三位：常玉 - 中国近代画家
第四位：（歌词里有说，3分26秒）莫内 - 法国著名印象派画家
第五位：徐志摩（这位就不用介绍了吧）
3、关于徐志摩拿来的本子上写的文字
第一处（4分02秒）《巴黎的鳞爪》：徐志摩散文游记精选集
第二处（4分14秒）“宇宙大腿”，指常玉的相关作品，具体自己去查
另外补充一点：第三位常玉和第五位徐志摩是多年好友，算是梦幻联动？！"
Invalid_index,269745834,努力，奋斗！,"郎朗和杰伦
合肥！[doge][doge][doge]"
美菱电器,1024366005,别问了，问就暴露年纪了！我就是当年那个卖冰箱的菱菱子,"nb
华语乐坛还得是周总
mv也好绝啊[给心心]"
三木刃,11997177,“你耳机听什么 能不能告诉我” 商务合作联系QQ：297280726,"路还在闯，他还在创
世纪的狂，音乐的王"
笔记本在xie我,378134042,摆烂的幼稚鬼,哥，我来了！
乌鸦预告片,8465957,【公众号·乌鸦预告片】专注影视预告，新片佳作推荐。请...友善...评论...,还是那个味儿 牛的
斯人不遇彩虹,30026954,,三年又三年，终于来了[奶茶干杯]
俊晖JAN,392991395,VLOG的初衷本就是表达自己。   动态发微博：俊晖JAN    油管非本人，请勿搬运！,是我的青春！！！！！！！！！！！！！
覅这样,440354798,wuwuwuwuwuwuwuwuwuwuwu,请朗朗主要是衬托自己没那么胖[doge]
QQ伦宝,180765137,"主周杰伦和张卫健
张卫健粉丝群516680017（备注B站名字）
关注我的杰迷说不用建杰伦群
小学入坑周杰伦
大学入坑张卫健
踩他俩直接拉黑",说句不好听的，每个人审美不同，可能不符合你口味，但是这首歌你非说他难听，那其他人的歌是不是垃圾啊[委屈]
药水哥的录像厅,110735829,VX：Apple_Albert,爹！
阿龙龙哦哦,511162950,永远相信美好的事情即将发生。,庆祝今天杰伦新歌出了，点赞的人每人一个月大会员
异侧,279700859,,"科普小知识歌词中提到的人物
马格里特：比利时超现实主义画家，代表作包括《会飞的塑像》和《漂亮的俘虏》，与玛格丽特同名所以会有一句“不是什么调酒”
达利：萨尔瓦多·达利，西班牙超现实主义绘画大师
常玉：近现代著名画家，一生追求精神自由，笔下的纤细裸女不多，大都是丰满肥硕的女子。即便是亭亭玉立、玉体冰肌的女人体也都是脂润肌满，风韵张扬。
（所以常玉画朗朗而不是周董难道是在暗示什么）（bushi）
梵谷：即梵高，代表作《星月夜》
莫内：法国著名印象派画家，代表作《印象日出》，在歌词中也有提及
徐志摩：《再别康桥》，歌曲中提到的原文是“我轻轻的招手，作别西天的云彩”以及“我挥一挥衣袖，不带走一片云彩”"
